congress,chamber,bioguide,firstname,middlename,lastname,suffix,birthday,state,party,incumbent,termstart
106,house,B000179,Bill,,Barrett,,1929-02-09,NE,R,Yes,1999-01-06
106,house,M000206,Matthew,G.,Martínez,,1929-02-14,CA,D,Yes,1999-01-06
106,house,C000714,John,,Conyers,Jr.,1929-05-16,MI,D,Yes,1999-01-06
106,house,S000480,Louise,McIntosh,Slaughter,,1929-08-14,NY,D,Yes,1999-01-06
106,house,K000172,Dale,E.,Kildee,,1929-09-16,MI,D,Yes,1999-01-06
106,house,R000465,Marge,,Roukema,,1929-09-19,NJ,R,Yes,1999-01-06
106,house,M000212,Frank,,Mascara,,1930-01-19,PA,D,Yes,1999-01-06
106,house,G000121,George,W.,Gekas,,1930-04-14,PA,R,Yes,1999-01-06
106,house,R000053,Charles,B.,Rangel,,1930-06-11,NY,D,Yes,1999-01-06
106,house,B000463,Michael,,Bilirakis,,1930-07-16,FL,R,Yes,1999-01-06
106,house,P000326,Owen,B.,Pickett,,1930-08-31,VA,D,Yes,1999-01-06
106,house,J000174,Sam,Robert,Johnson,,1930-10-11,TX,R,Yes,1999-01-06
106,house,C000873,Philip,M.,Crane,,1930-11-03,IL,R,Yes,1999-01-06
106,house,Y000031,C.,W. Bill,Young,,1930-12-16,FL,R,Yes,1999-01-06
106,house,P000005,Ron,,Packard,,1931-01-19,CA,R,Yes,1999-01-06
106,house,M000941,Constance,,Morella,,1931-02-12,MD,R,Yes,1999-01-06
106,house,C000556,Howard,,Coble,,1931-03-18,NC,R,Yes,1999-01-06
106,house,C000488,William,Lacy,Clay,Sr.,1931-04-30,MO,D,Yes,1999-01-06
106,house,H000789,Stephen,,Horn,,1931-05-31,CA,R,Yes,1999-01-06
106,house,L000263,Sander,M.,Levin,,1931-09-06,MI,D,Yes,1999-01-06
106,house,S000810,Fortney,H.,Stark,,1931-11-11,CA,D,Yes,1999-01-06
106,house,S000465,Ike,,Skelton,,1931-12-20,MO,D,Yes,1999-01-06
106,house,S000394,Elmer,Greinert,Shuster,,1932-01-23,PA,R,Yes,1999-01-06
106,house,B000556,Tom,,Bliley,,1932-01-28,VA,R,Yes,1999-01-06
106,house,M001120,John,P.,Murtha,,1932-06-17,PA,D,Yes,1999-01-06
106,house,H000172,James,V.,Hansen,,1932-08-14,UT,R,Yes,1999-01-06
106,house,C000052,H.,L.,Callahan,,1932-09-11,AL,R,Yes,1999-01-06
106,house,Y000033,Don,E.,Young,,1933-06-09,AK,R,Yes,1999-01-06
106,house,L000558,Kenneth,R.,Lucas,,1933-08-22,KY,D,No,1999-01-06
106,house,K000288,Joseph,K.,Knollenberg,,1933-11-28,MI,R,Yes,1999-01-06
106,house,B000652,Leonard,L.,Boswell,,1934-01-10,IA,D,Yes,1999-01-06
106,house,D000046,Pat,,Danner,,1934-01-13,MO,D,Yes,1999-01-06
106,house,E000092,Vernon,J.,Ehlers,,1934-02-06,MI,R,Yes,1999-01-06
106,house,P000149,Donald,M.,Payne,,1934-07-16,NJ,D,Yes,1999-01-06
106,house,T000326,Edolphus,,Towns,,1934-07-21,NY,D,Yes,1999-01-06
106,house,D000373,Julian,C.,Dixon,,1934-08-08,CA,D,Yes,1999-01-06
106,house,O000006,James,L.,Oberstar,,1934-09-10,MN,D,Yes,1999-01-06
106,house,C000494,Eva,,Clayton,,1934-09-16,NC,D,Yes,1999-01-06
106,house,L000274,Jerry,,Lewis,,1934-10-21,CA,R,Yes,1999-01-06
106,house,S000597,Nick,,Smith,,1934-11-05,MI,R,Yes,1999-01-06
106,house,J000163,Nancy,Lee,Johnson,,1935-01-05,CT,R,Yes,1999-01-06
106,house,H000444,Joel,,Hefley,,1935-04-18,CO,R,Yes,1999-01-06
106,house,P000444,John,Edward,Porter,,1935-06-01,IL,R,Yes,1999-01-06
106,house,P000583,Ronald,E.,Paul,,1935-08-20,TX,R,Yes,1999-01-06
106,house,E000282,Thomas,W.,Ewing,,1935-09-19,IL,R,Yes,1999-01-06
106,house,J000126,Eddie,Bernice,Johnson,,1935-12-03,TX,D,Yes,1999-01-06
106,house,O000159,Major,R.,Owens,,1936-06-28,NY,D,Yes,1999-01-06
106,house,C000846,William,J.,Coyne,,1936-08-24,PA,D,Yes,1999-01-06
106,house,O000085,John,W.,Olver,,1936-09-03,MA,D,Yes,1999-01-06
106,house,H000324,Alcee,L.,Hastings,,1936-09-05,FL,D,Yes,1999-01-06
106,house,K000078,Sue,W.,Kelly,,1936-09-26,NY,R,Yes,1999-01-06
106,house,B000586,Sherwood,L.,Boehlert,,1936-09-28,NY,R,Yes,1999-01-06
106,house,H000666,David,Lee,Hobson,,1936-10-17,OH,R,Yes,1999-01-06
106,house,J000082,William,Lewis,Jenkins,,1936-11-29,TN,R,Yes,1999-01-06
106,house,N000179,Grace,F.,Napolitano,,1936-12-04,CA,D,No,1999-01-06
106,house,M000404,Jim,A.,McDermott,,1936-12-28,WA,D,Yes,1999-01-06
106,house,P000096,Bill,J.,Pascrell,Jr.,1937-01-25,NJ,D,Yes,1999-01-06
106,house,E000268,Terry,,Everett,,1937-02-15,AL,R,Yes,1999-01-06
106,house,K000008,Paul,E.,Kanjorski,,1937-04-02,PA,D,Yes,1999-01-06
106,house,O000107,Solomon,P.,Ortiz,,1937-06-03,TX,D,Yes,1999-01-06
106,house,L000480,Nita,M.,Lowey,,1937-07-05,NY,D,Yes,1999-01-06
106,house,B001232,Judy,,Biggert,,1937-08-15,IL,R,No,1999-01-06
106,house,W000738,Lynn,C.,Woolsey,,1937-11-03,CA,D,Yes,1999-01-06
106,house,L000342,William,O.,Lipinski,,1937-12-22,IL,D,Yes,1999-01-06
106,house,R000395,Harold,,Rogers,,1937-12-31,KY,R,Yes,1999-01-06
106,house,C001036,Lois,,Capps,,1938-01-10,CA,D,Yes,1999-01-06
106,house,C000345,Helen,,Chenoweth-Hage,,1938-01-27,ID,R,Yes,1999-01-06
106,house,S000005,Martin,Olav,Sabo,,1938-02-28,MN,D,Yes,1999-01-06
106,house,B001149,Dan,L.,Burton,,1938-06-21,IN,R,Yes,1999-01-06
106,house,A000014,Neil,,Abercrombie,,1938-06-26,HI,D,Yes,1999-01-06
106,house,C000191,Julia,M.,Carson,,1938-07-08,IN,D,Yes,1999-01-06
106,house,W000187,Maxine,,Waters,,1938-08-15,CA,D,Yes,1999-01-06
106,house,M000714,Juanita,,Millender-McDonald,,1938-09-07,CA,D,Yes,1999-01-06
106,house,M000508,Howard,P.,McKeon,,1938-09-09,CA,R,Yes,1999-01-06
106,house,O000007,David,Ross,Obey,,1938-10-03,WI,D,Yes,1999-01-06
106,house,S000851,Charles,W.,Stenholm,,1938-10-26,TX,D,Yes,1999-01-06
106,house,H000627,Maurice,D.,Hinchey,,1938-10-27,NY,D,Yes,1999-01-06
106,house,G000336,Porter,J.,Goss,,1938-11-26,FL,R,Yes,1999-01-06
106,house,W000194,Wes,,Watkins,,1938-12-15,OK,R,Yes,1999-01-06
106,house,P000263,John,E.,Peterson,,1938-12-25,PA,R,Yes,1999-01-06
106,house,W000672,Frank,R.,Wolf,,1939-01-30,VA,R,Yes,1999-01-06
106,house,G000210,Paul,E.,Gillmor,,1939-02-01,OH,R,Yes,1999-01-06
106,house,H000762,Darlene,,Hooley,,1939-04-04,OR,D,Yes,1999-01-06
106,house,S000303,E.,Clay,Shaw,Jr.,1939-04-19,FL,R,Yes,1999-01-06
106,house,H000874,Steny,H.,Hoyer,,1939-06-14,MD,D,Yes,1999-01-06
106,house,C000243,Michael,N.,Castle,,1939-07-02,DE,R,Yes,1999-01-06
106,house,W000215,Henry,A.,Waxman,,1939-09-12,CA,D,Yes,1999-01-06
106,house,B000403,Douglas,K.,Bereuter,,1939-10-06,NE,R,Yes,1999-01-06
106,house,L000556,John,J.,LaFalce,,1939-10-06,NY,D,Yes,1999-01-06
106,house,P000373,Joseph,R.,Pitts,,1939-10-10,PA,R,Yes,1999-01-06
106,house,D000312,Jay,,Dickey,,1939-12-14,AR,R,Yes,1999-01-06
106,house,L000287,John,R.,Lewis,,1940-02-21,GA,D,Yes,1999-01-06
106,house,P000197,Nancy,,Pelosi,,1940-03-26,CA,D,Yes,1999-01-06
106,house,F000339,Barney,,Frank,,1940-03-31,MA,D,Yes,1999-01-06
106,house,P000265,Thomas,E.,Petri,,1940-05-28,WI,R,Yes,1999-01-06
106,house,A000217,Richard,K.,Armey,,1940-07-07,TX,R,Yes,1999-01-06
106,house,C000537,James,E.,Clyburn,,1940-07-21,SC,D,Yes,1999-01-06
106,house,P000523,David,E.,Price,,1940-08-17,NC,D,Yes,1999-01-06
106,house,H000636,Rubén,E.,Hinojosa,,1940-08-20,TX,D,Yes,1999-01-06
106,house,V000087,Bruce,F.,Vento,,1940-10-07,MN,D,Yes,1999-01-06
106,house,D000327,Norman,D.,Dicks,,1940-12-16,WA,D,Yes,1999-01-06
106,house,T000067,Charles,H.,Taylor,,1941-01-23,NC,R,Yes,1999-01-06
106,house,G000132,Richard,Andrew,Gephardt,,1941-01-31,MO,D,Yes,1999-01-06
106,house,H000329,Doc,,Hastings,,1941-02-07,WA,R,Yes,1999-01-06
106,house,S001146,Donald,L.,Sherwood,,1941-03-05,PA,R,No,1999-01-06
106,house,B000410,Howard,L.,Berman,,1941-04-15,CA,D,Yes,1999-01-06
106,house,S000822,Clifford,B.,Stearns,,1941-04-16,FL,R,Yes,1999-01-06
106,house,T000350,James,A.,Traficant,Jr.,1941-05-08,OH,D,Yes,1999-01-06
106,house,R000486,Lucille,,Roybal-Allard,,1941-06-12,CA,D,Yes,1999-01-06
106,house,F000030,Sam,,Farr,,1941-07-04,CA,D,Yes,1999-01-06
106,house,D000210,William,D.,Delahunt,,1941-07-18,MA,D,Yes,1999-01-06
106,house,N000159,Charles,W.,Norwood,Jr.,1941-07-27,GA,R,Yes,1999-01-06
106,house,D000549,Jennifer,B.,Dunn,,1941-07-29,WA,R,Yes,1999-01-06
106,house,M001134,Sue,W.,Myrick,,1941-08-01,NC,R,Yes,1999-01-06
106,house,S001004,Ted,,Strickland,,1941-08-04,OH,D,Yes,1999-01-06
106,house,E000226,Bob,R.,Etheridge,,1941-08-07,NC,D,Yes,1999-01-06
106,house,C000735,John,,Cooksey,,1941-08-20,LA,R,Yes,1999-01-06
106,house,D000096,Danny,K.,Davis,,1941-09-06,IL,D,Yes,1999-01-06
106,house,S000033,Bernard,,Sanders,,1941-09-08,VT,I,Yes,1999-01-06
106,house,M000249,Robert,T.,Matsui,,1941-09-17,CA,D,Yes,1999-01-06
106,house,T000188,William,M.,Thomas,,1941-12-06,CA,R,Yes,1999-01-06
106,house,C000994,Randall,H.,Cunningham,,1941-12-08,CA,R,Yes,1999-01-06
106,house,F000392,Jonas,,Frost,III,1942-01-01,TX,D,Yes,1999-01-06
106,house,H000323,J.,Dennis,Hastert,,1942-01-02,IL,R,Yes,1999-01-06
106,house,H000074,Tony,P.,Hall,,1942-01-16,OH,D,Yes,1999-01-06
106,house,M000795,David,,Minge,,1942-03-19,MN,D,Yes,1999-01-06
106,house,H000621,Earl,F.,Hilliard,,1942-04-09,AL,D,Yes,1999-01-06
106,house,M000720,Dan,,Miller,,1942-05-30,FL,R,Yes,1999-01-06
106,house,K000306,James,T.,Kolbe,,1942-06-28,AZ,R,Yes,1999-01-06
106,house,D000168,Nathan,,Deal,,1942-08-25,GA,R,Yes,1999-01-06
106,house,B000420,Robert,Marion,Berry,,1942-08-27,AR,D,Yes,1999-01-06
106,house,F000116,Bob,,Filner,,1942-09-04,CA,D,Yes,1999-01-06
106,house,L000321,John,,Linder,,1942-09-09,GA,R,Yes,1999-01-06
106,house,L000169,James,A.,Leach,,1942-10-15,IA,R,Yes,1999-01-06
106,house,S000749,John,McKee,Spratt,Jr.,1942-11-01,SC,D,Yes,1999-01-06
106,house,A000022,Gary,L.,Ackerman,,1942-11-19,NY,D,Yes,1999-01-06
106,house,E000215,Anna,G.,Eshoo,,1942-12-13,CA,D,Yes,1999-01-06
106,house,F000328,Tillie,K.,Fowler,,1942-12-23,FL,R,Yes,1999-01-06
106,house,G000377,Kay,,Granger,,1943-01-18,TX,R,Yes,1999-01-06
106,house,S000097,H.,James,Saxton,,1943-01-22,NJ,R,Yes,1999-01-06
106,house,M000689,John,L.,Mica,,1943-01-27,FL,R,Yes,1999-01-06
106,house,J000255,Walter,B.,Jones,Jr.,1943-02-10,NC,R,Yes,1999-01-06
106,house,D000216,Rosa,L.,DeLauro,,1943-03-02,CT,D,Yes,1999-01-06
106,house,L000371,Robert,Linligthgow,Livingston,Jr.,1943-04-30,LA,R,Yes,1999-01-06
106,house,M000844,Alan,B.,Mollohan,,1943-05-14,WV,D,Yes,1999-01-06
106,house,W000413,Ed,,Whitfield,,1943-05-25,KY,R,Yes,1999-01-06
106,house,T000058,William,J.,Tauzin,,1943-06-14,LA,R,Yes,1999-01-06
106,house,S000244,F.,James,Sensenbrenner,Jr.,1943-06-14,WI,R,Yes,1999-01-06
106,house,P000099,Ed,,Pastor,,1943-06-28,AZ,D,Yes,1999-01-06
106,house,C000503,Robert,,Clement,,1943-09-23,TN,D,Yes,1999-01-06
106,house,C000141,Benjamin,L.,Cardin,,1943-10-05,MD,D,Yes,1999-01-06
106,house,S000248,José,E.,Serrano,,1943-10-24,NY,D,Yes,1999-01-06
106,house,C000286,Saxby,,Chambliss,,1943-11-10,GA,R,Yes,1999-01-06
106,house,K000259,Gerald,D.,Kleczka,,1943-11-26,WI,D,Yes,1999-01-06
106,house,M000309,Carolyn,,McCarthy,,1944-01-05,NY,D,Yes,1999-01-06
106,house,O000163,Michael,G.,Oxley,,1944-02-11,OH,R,Yes,1999-01-06
106,house,G000021,Elton,W.,Gallegly,,1944-03-07,CA,R,Yes,1999-01-06
106,house,M001138,Donald,A.,Manzullo,,1944-03-24,IL,R,Yes,1999-01-06
106,house,K000210,Peter,T.,King,,1944-04-05,NY,R,Yes,1999-01-06
106,house,S001145,Janice,D.,Schakowsky,,1944-05-26,IL,D,No,1999-01-06
106,house,P000258,Collin,Clark,Peterson,,1944-06-29,MN,D,Yes,1999-01-06
106,house,M000350,Bill,,McCollum,,1944-07-12,FL,R,Yes,1999-01-06
106,house,T000038,John,S.,Tanner,,1944-09-22,TN,D,Yes,1999-01-06
106,house,R000258,Bob,,Riley,,1944-10-03,AL,R,Yes,1999-01-06
106,house,N000051,George,R.,Nethercutt,Jr.,1944-10-07,WA,R,Yes,1999-01-06
106,house,C000640,Michael,Allen,Collins,,1944-10-15,GA,R,Yes,1999-01-06
106,house,R000170,Silvestre,,Reyes,,1944-11-10,TX,D,Yes,1999-01-06
106,house,G000152,James,A.,Gibbons,,1944-12-16,NV,R,Yes,1999-01-06
106,house,I000055,John,H.,Isakson,,1944-12-28,GA,R,No,1999-01-06
106,house,L000043,Nicholas,V.,Lampson,,1945-02-14,TX,D,Yes,1999-01-06
106,house,C000653,Larry,,Combest,,1945-03-20,TX,R,Yes,1999-01-06
106,house,B001227,Robert,A.,Brady,,1945-04-07,PA,D,Yes,1999-01-06
106,house,A000357,Thomas,H.,Allen,,1945-04-16,ME,D,Yes,1999-01-06
106,house,G000544,Charles,A.,Gonzalez,,1945-05-05,TX,D,No,1999-01-06
106,house,M000933,James,P.,Moran,Jr.,1945-05-16,VA,D,Yes,1999-01-06
106,house,M000725,George,,Miller,,1945-05-17,CA,D,Yes,1999-01-06
106,house,H000528,Walter,,Herger,,1945-05-20,CA,R,Yes,1999-01-06
106,house,B000716,Allen,,Boyd,Jr.,1945-06-06,FL,D,Yes,1999-01-06
106,house,B000619,David,E.,Bonior,,1945-06-06,MI,D,Yes,1999-01-06
106,house,K000180,Carolyn,Cheeks,Kilpatrick,,1945-06-25,MI,D,Yes,1999-01-06
106,house,L000521,William,,Luther,,1945-06-27,MN,D,Yes,1999-01-06
106,house,H001029,Robin,C.,Hayes,,1945-08-14,NC,R,No,1999-01-06
106,house,S000094,Thomas,C.,Sawyer,,1945-08-15,OH,D,Yes,1999-01-06
106,house,W000207,Melvin,L.,Watt,,1945-08-26,NC,D,Yes,1999-01-06
106,house,S001144,Christopher,H.,Shays,,1945-10-18,CT,R,Yes,1999-01-06
106,house,M001140,Dennis,,Moore,,1945-11-08,KS,D,No,1999-01-06
106,house,L000552,Ray,H.,LaHood,,1945-12-06,IL,R,Yes,1999-01-06
106,house,T000458,Thomas,G.,Tancredo,,1945-12-20,CO,R,No,1999-01-06
106,house,T000424,James,,Turner,,1946-02-06,TX,D,Yes,1999-01-06
106,house,M000087,Carolyn,B.,Maloney,,1946-02-19,NY,D,Yes,1999-01-06
106,house,G000180,Wayne,T.,Gilchrest,,1946-04-15,MD,R,Yes,1999-01-06
106,house,F000372,Rodney,P.,Frelinghuysen,,1946-04-29,NJ,R,Yes,1999-01-06
106,house,R000033,James,M.,Ramstad,,1946-05-06,MN,R,Yes,1999-01-06
106,house,C000722,Merrill,,Cook,,1946-05-06,UT,R,Yes,1999-01-06
106,house,L000554,Frank,A.,LoBiondo,,1946-05-12,NJ,R,Yes,1999-01-06
106,house,K000009,Marcy,,Kaptur,,1946-06-17,OH,D,Yes,1999-01-06
106,house,M000133,Edward,J.,Markey,,1946-07-11,MA,D,Yes,1999-01-06
106,house,L000551,Barbara,,Lee,,1946-07-16,CA,D,Yes,1999-01-06
106,house,B000657,Frederick,C.,Boucher,,1946-08-01,VA,D,Yes,1999-01-06
106,house,L000293,Ron,,Lewis,,1946-09-14,KY,R,Yes,1999-01-06
106,house,D000399,Lloyd,A.,Doggett,,1946-10-06,TX,D,Yes,1999-01-06
106,house,K000336,Dennis,J.,Kucinich,,1946-10-08,OH,D,Yes,1999-01-06
106,house,G000280,Virgil,H.,Goode,Jr.,1946-10-17,VA,D,Yes,1999-01-06
106,house,B000911,Corrine,,Brown,,1946-11-11,FL,D,Yes,1999-01-06
106,house,R000515,Bobby,L.,Rush,,1946-11-23,IL,D,Yes,1999-01-06
106,house,C000962,Barbara,L.,Cubin,,1946-11-30,WY,R,Yes,1999-01-06
106,house,R000568,Ciro,D.,Rodriguez,,1946-12-09,TX,D,Yes,1999-01-06
106,house,H000605,Rick,,Hill,,1946-12-30,MT,R,Yes,1999-01-06
106,house,B001234,Joe,,Baca,,1947-01-23,CA,D,No,1999-01-06
106,house,S001147,Ronnie,,Shows,,1947-01-26,MS,D,No,1999-01-06
106,house,K000357,Steven,T.,Kuykendall,,1947-01-27,CA,R,No,1999-01-06
106,house,B000490,Sanford,D.,Bishop,Jr.,1947-02-04,GA,D,Yes,1999-01-06
106,house,E000179,Eliot,L.,Engel,,1947-02-18,NY,D,Yes,1999-01-06
106,house,J000070,William,J.,Jefferson,,1947-03-14,LA,D,Yes,1999-01-06
106,house,M000316,Karen,,McCarthy,,1947-03-18,MO,D,Yes,1999-01-06
106,house,D000217,Thomas,Dale,DeLay,,1947-04-08,TX,R,Yes,1999-01-06
106,house,R000566,Jim,R.,Ryun,,1947-04-29,KS,R,Yes,1999-01-06
106,house,S000185,Robert,C.,Scott,,1947-04-30,VA,D,Yes,1999-01-06
106,house,D000191,Peter,A.,DeFazio,,1947-05-27,OR,D,Yes,1999-01-06
106,house,N000002,Jerrold,L.,Nadler,,1947-06-13,NY,D,Yes,1999-01-06
106,house,W000099,James,T.,Walsh,,1947-06-19,NY,R,Yes,1999-01-06
106,house,R000409,Dana,T.,Rohrabacher,,1947-06-21,CA,R,Yes,1999-01-06
106,house,D000533,John,J.,Duncan,Jr.,1947-07-21,TN,R,Yes,1999-01-06
106,house,W000268,W.,Curtis,Weldon,,1947-07-22,PA,R,Yes,1999-01-06
106,house,C000868,Robert,E.,Cramer,Jr.,1947-08-22,AL,D,Yes,1999-01-06
106,house,M000590,Michael,R.,McNulty,,1947-09-16,NY,D,Yes,1999-01-06
106,house,S000672,Victor,F.,Snyder,,1947-09-27,AR,D,Yes,1999-01-06
106,house,G000410,Gene,Eugene,Green,,1947-10-17,TX,D,Yes,1999-01-06
106,house,P000584,David,,Phelps,,1947-10-26,IL,D,No,1999-01-06
106,house,S000583,Lamar,S.,Smith,,1947-11-19,TX,R,Yes,1999-01-06
106,house,L000397,Zoe,,Lofgren,,1947-12-21,CA,D,Yes,1999-01-06
106,house,B000013,Spencer,Thomas,Bachus,III,1947-12-28,AL,R,Yes,1999-01-06
106,house,W000654,Robert,E.,Wise,Jr.,1948-01-06,WV,D,Yes,1999-01-06
106,house,N000143,Anne,Meagher,Northup,,1948-01-22,KY,R,Yes,1999-01-06
106,house,T000193,Bennie,G.,Thompson,,1948-01-28,MS,D,Yes,1999-01-06
106,house,C000560,Thomas,A.,Coburn,,1948-03-14,OK,R,Yes,1999-01-06
106,house,C000670,Gary,,Condit,,1948-04-21,CA,D,Yes,1999-01-06
106,house,W000315,Robert,A.,Weygand,,1948-05-10,RI,D,Yes,1999-01-06
106,house,U000039,Tom,S.,Udall,,1948-05-18,NM,D,No,1999-01-06
106,house,G000120,Sam,,Gejdenson,,1948-05-20,CT,D,Yes,1999-01-06
106,house,B000072,Richard,Hugh,Baker,,1948-05-22,LA,R,Yes,1999-01-06
106,house,H000981,Duncan,L.,Hunter,,1948-05-31,CA,R,Yes,1999-01-06
106,house,L000111,Tom,P.,Latham,,1948-07-14,IA,R,Yes,1999-01-06
106,house,L000557,John,B.,Larson,,1948-07-22,CT,D,No,1999-01-06
106,house,B000574,Earl,,Blumenauer,,1948-08-16,OR,D,Yes,1999-01-06
106,house,B000996,Ed,,Bryant,,1948-09-07,TN,R,Yes,1999-01-06
106,house,M000090,James,,Maloney,,1948-09-17,CT,D,Yes,1999-01-06
106,house,M000472,John,M.,McHugh,,1948-09-29,NY,R,Yes,1999-01-06
106,house,H001032,Rush,D.,Holt,,1948-10-15,NJ,D,No,1999-01-06
106,house,M001139,Gary,G.,Miller,,1948-10-16,CA,R,No,1999-01-06
106,house,B000644,Robert,A.,Borski,,1948-10-20,PA,D,Yes,1999-01-06
106,house,B000169,Bob,,Barr,,1948-11-05,GA,R,Yes,1999-01-06
106,house,D000136,Thomas,M.,Davis,III,1949-01-05,VA,R,Yes,1999-01-06
106,house,G000309,Barton,Jennings,Gordon,,1949-01-24,TN,D,Yes,1999-01-06
106,house,N000015,Richard,E.,Neal,,1949-02-14,MA,D,Yes,1999-01-06
106,house,G000041,Greg,,Ganske,,1949-03-31,IA,R,Yes,1999-01-06
106,house,R000011,Nick,J.,Rahall,II,1949-05-20,WV,D,Yes,1999-01-06
106,house,V000108,Peter,J.,Visclosky,,1949-08-13,IN,D,Yes,1999-01-06
106,house,J000284,Stephanie,Tubbs,Jones,,1949-09-10,OH,D,No,1999-01-06
106,house,B000213,Joe,Linus,Barton,,1949-09-15,TX,R,Yes,1999-01-06
106,house,M000388,James,O.,McCrery,III,1949-09-18,LA,R,Yes,1999-01-06
106,house,C000794,Jerry,F.,Costello,,1949-09-25,IL,D,Yes,1999-01-06
106,house,S000275,John,B.,Shadegg,,1949-10-22,AZ,R,Yes,1999-01-06
106,house,B000589,John,A.,Boehner,,1949-11-17,OH,R,Yes,1999-01-06
106,house,B000575,Roy,,Blunt,,1950-01-10,MO,R,Yes,1999-01-06
106,house,J000032,Sheila,,Jackson Lee,,1950-01-12,TX,D,Yes,1999-01-06
106,house,I000047,Ernest,J.,Istook,Jr.,1950-02-11,OK,R,Yes,1999-01-06
106,house,S000770,Debbie,Ann,Stabenow,,1950-04-29,MI,D,Yes,1999-01-06
106,house,U000038,Mark,E.,Udall,,1950-07-18,CO,D,No,1999-01-06
106,house,S001143,Mark,Edward,Souder,,1950-07-18,IN,R,Yes,1999-01-06
106,house,R000569,Thomas,M.,Reynolds,,1950-09-03,NY,R,No,1999-01-06
106,house,H001031,Joseph,M.,Hoeffel,,1950-09-03,PA,D,No,1999-01-06
106,house,S001148,Michael,K.,Simpson,,1950-09-08,ID,R,No,1999-01-06
106,house,E000172,Jo Ann,H.,Emerson,,1950-09-16,MO,R,Yes,1999-01-06
106,house,C000116,Christopher,B.,Cannon,,1950-10-20,UT,R,Yes,1999-01-06
106,house,D000429,John,T.,Doolittle,,1950-10-30,CA,R,Yes,1999-01-06
106,house,H001014,Asa,,Hutchinson,,1950-12-03,AR,R,Yes,1999-01-06
106,house,T000253,Karen,,Thurman,,1951-01-12,FL,D,Yes,1999-01-06
106,house,C000984,Elijah,E.,Cummings,,1951-01-18,MD,D,Yes,1999-01-06
106,house,B001231,Shelley,,Berkley,,1951-01-20,NV,D,No,1999-01-06
106,house,T000460,Mike,Michael,Thompson,,1951-01-24,CA,D,No,1999-01-06
106,house,B000461,Brian,P.,Bilbray,,1951-01-28,CA,R,Yes,1999-01-06
106,house,I000026,Jay,,Inslee,,1951-02-09,WA,D,No,1999-01-06
106,house,G000536,Gilbert,W.,Gutknecht,,1951-03-20,MN,R,Yes,1999-01-06
106,house,Q000016,Jack,,Quinn,,1951-04-13,NY,R,Yes,1999-01-06
106,house,G000439,James,C.,Greenwood,,1951-05-04,PA,R,Yes,1999-01-06
106,house,P000171,Edward,A.,Pease,,1951-05-22,IN,R,Yes,1999-01-06
106,house,T000260,Todd,,Tiahrt,,1951-06-15,KS,R,Yes,1999-01-06
106,house,W000437,Roger,F.,Wicker,,1951-07-05,MS,R,Yes,1999-01-06
106,house,P000555,Deborah,D.,Pryce,,1951-07-29,OH,R,Yes,1999-01-06
106,house,E000250,Lane,A.,Evans,,1951-08-04,IL,D,Yes,1999-01-06
106,house,D000595,Jim,W.,DeMint,,1951-09-02,SC,R,No,1999-01-06
106,house,W000784,Albert,Russell,Wynn,,1951-09-10,MD,D,Yes,1999-01-06
106,house,T000266,John,F.,Tierney,,1951-09-18,MA,D,Yes,1999-01-06
106,house,F000349,Bob,,Franks,,1951-09-21,NJ,R,Yes,1999-01-06
106,house,K000270,Ron,,Klink,,1951-09-23,PA,D,Yes,1999-01-06
106,house,R000487,Edward,R.,Royce,,1951-10-12,CA,R,Yes,1999-01-06
106,house,P000034,Frank,J.,Pallone,Jr.,1951-10-30,NJ,D,Yes,1999-01-06
106,house,T000057,Ellen,O.,Tauscher,,1951-11-15,CA,D,Yes,1999-01-06
106,house,E000063,Thomas,,Edwards,,1951-11-24,TX,D,Yes,1999-01-06
106,house,B000220,Charles,F.,Bass,,1952-01-08,NH,R,Yes,1999-01-06
106,house,C001037,Michael,E.,Capuano,,1952-01-09,MA,D,No,1999-01-06
106,house,B000134,James,A.,Barcia,,1952-02-25,MI,D,Yes,1999-01-06
106,house,S001045,Bart,T.,Stupak,,1952-02-29,MI,D,Yes,1999-01-06
106,house,K000016,John,R.,Kasich,,1952-05-13,OH,R,Yes,1999-01-06
106,house,D000492,David,T.,Dreier,,1952-07-05,CA,R,Yes,1999-01-06
106,house,R000435,Ileana,,Ros-Lehtinen,,1952-07-15,FL,R,Yes,1999-01-06
106,house,F000257,Michael,P.,Forbes,,1952-07-16,NY,D,Yes,1999-01-06
106,house,C000100,Tom,,Campbell,,1952-08-14,CA,R,Yes,1999-01-06
106,house,P000422,Earl,Ralph,Pomeroy,,1952-09-02,ND,D,Yes,1999-01-06
106,house,G000289,Bob,W.,Goodlatte,,1952-09-22,VA,R,Yes,1999-01-06
106,house,S000044,Max,A.,Sandlin,Jr.,1952-09-29,TX,D,Yes,1999-01-06
106,house,R000462,Steven,R.,Rothman,,1952-10-14,NJ,D,Yes,1999-01-06
106,house,C000830,C.,Christopher,Cox,,1952-10-16,CA,R,Yes,1999-01-06
106,house,B000944,Sherrod,,Brown,,1952-11-09,OH,D,Yes,1999-01-06
106,house,F000441,Ernest,Lee,Fletcher,,1952-11-12,KY,R,No,1999-01-06
106,house,C000266,Steve,J.,Chabot,,1953-01-22,OH,R,Yes,1999-01-06
106,house,S000522,Christopher,H.,Smith,,1953-03-04,NJ,R,Yes,1999-01-06
